name,time,Sensor1,Sensor5
Sensor_board_1,1685659546727965000,18768,6216
Sensor_board_1,1685659546751772000,38536,44839
Sensor_board_1,1685659546775746000,30437,27905
Sensor_board_1,1685659546799971000,20360,2855
Sensor_board_1,1685659546826178000,20675,20491
Sensor_board_1,1685659546851803000,39719,15975
Sensor_board_1,1685659546876809000,30099,54120
Sensor_board_1,1685659546902648000,4655,57692
Sensor_board_1,1685659546926582000,22409,46360
Sensor_board_1,1685659546950663000,10403,60769
Sensor_board_1,1685659546974562000,30069,14123
Sensor_board_1,1685659546996533000,36145,13173
Sensor_board_1,1685659547019859000,7637,9766
Sensor_board_1,1685659547043583000,58021,35905
Sensor_board_1,1685659547067683000,23809,40523
Sensor_board_1,1685659547093851000,24734,23909
Sensor_board_1,1685659547120889000,11108,36391
Sensor_board_1,1685659547146750000,23222,40197
Sensor_board_1,1685659547171204000,3199,1405
Sensor_board_1,1685659547194609000,63203,26681
Sensor_board_1,1685659547220672000,27944,41021
Sensor_board_1,1685659547244786000,57393,19258
Sensor_board_1,1685659547268767000,44673,9329
Sensor_board_1,1685659547293775000,19373,49010
Sensor_board_1,1685659547319431000,33878,42246
Sensor_board_1,1685659547343259000,13186,12080
Sensor_board_1,1685659547370297000,44971,52793
Sensor_board_1,1685659547397260000,36867,40775
Sensor_board_1,1685659547421331000,50170,47119
Sensor_board_1,1685659547447015000,19105,40829
Sensor_board_1,1685659547471651000,20024,57378
Sensor_board_1,1685659547495624000,42947,12325
Sensor_board_1,1685659547519566000,4463,33318
Sensor_board_1,1685659547542580000,31372,24106
Sensor_board_1,1685659547566563000,42053,28943
Sensor_board_1,1685659547590606000,6113,64110
Sensor_board_1,1685659547615922000,44394,33085
Sensor_board_1,1685659547641203000,49320,36376
Sensor_board_1,1685659547666105000,6196,50440
Sensor_board_1,1685659547690879000,24988,360
Sensor_board_1,1685659547714639000,60032,13656
Sensor_board_1,1685659547739688000,21105,25445
Sensor_board_1,1685659547763767000,53770,41225
Sensor_board_1,1685659547787447000,49356,21567
Sensor_board_1,1685659547812522000,50130,10879
Sensor_board_1,1685659547836125000,32451,22288
Sensor_board_1,1685659547860145000,3126,29792
Sensor_board_1,1685659547884365000,38819,12612
Sensor_board_1,1685659547909564000,63852,53614
Sensor_board_1,1685659547934245000,55344,63562
Sensor_board_1,1685659547960269000,57233,36732
Sensor_board_1,1685659547985386000,53611,36363
Sensor_board_1,1685659548010783000,57337,55914
Sensor_board_1,1685659548035588000,52694,56438
Sensor_board_1,1685659548059694000,41999,15617
Sensor_board_1,1685659548083549000,33078,39010
Sensor_board_1,1685659548105443000,6291,44911
Sensor_board_1,1685659548129621000,13141,31793
Sensor_board_1,1685659548153658000,24954,53257
Sensor_board_1,1685659548181781000,42519,59229
Sensor_board_1,1685659548205767000,46401,62301
Sensor_board_1,1685659548231315000,31552,22082
Sensor_board_1,1685659548256288000,42463,4105
Sensor_board_1,1685659548281281000,46132,40997
Sensor_board_1,1685659548305353000,65086,45115
Sensor_board_1,1685659548332311000,17836,23821
Sensor_board_1,1685659548356134000,52044,43825
Sensor_board_1,1685659548380639000,25787,1601
Sensor_board_1,1685659548405708000,22933,55911
Sensor_board_1,1685659548435830000,44494,23139
Sensor_board_1,1685659548461700000,50642,11308
Sensor_board_1,1685659548485946000,12155,38216
Sensor_board_1,1685659548510354000,38952,43880
Sensor_board_1,1685659548535312000,1097,50987
Sensor_board_1,1685659548559218000,14139,33344
Sensor_board_1,1685659548584235000,42738,64125
Sensor_board_1,1685659548608737000,58113,51825
Sensor_board_1,1685659548637003000,17191,52086
Sensor_board_1,1685659548663572000,51834,34584
Sensor_board_1,1685659548691269000,3249,27911
Sensor_board_1,1685659548715638000,46969,33095
Sensor_board_1,1685659548740817000,51567,22074
Sensor_board_1,1685659548766268000,53627,50302
Sensor_board_1,1685659548792520000,26614,11072
Sensor_board_1,1685659548817227000,20743,51473
Sensor_board_1,1685659548841401000,8466,20860
Sensor_board_1,1685659548866321000,15345,367
Sensor_board_1,1685659548891366000,18586,43892
Sensor_board_1,1685659548917375000,27925,27939
Sensor_board_1,1685659548942762000,47254,11271
Sensor_board_1,1685659548966790000,1069,58403
Sensor_board_1,1685659548991310000,18938,35613
Sensor_board_1,1685659549016014000,51135,58918
Sensor_board_1,1685659549041700000,19894,30785
Sensor_board_1,1685659549065814000,52970,47382
Sensor_board_1,1685659549089958000,32473,27479
Sensor_board_1,1685659549113742000,18734,5212
Sensor_board_1,1685659549140812000,47218,23880
Sensor_board_1,1685659549166948000,22491,16688
Sensor_board_1,1685659549192898000,26089,46350
Sensor_board_1,1685659549217746000,3795,36612
Sensor_board_1,1685659549242861000,5986,5977
Sensor_board_1,1685659549266448000,13679,15643
Sensor_board_1,1685659549291580000,13927,4872
Sensor_board_1,1685659549318548000,39003,50042
Sensor_board_1,1685659549344412000,25211,16409
Sensor_board_1,1685659549368571000,61075,31084
Sensor_board_1,1685659549392583000,16122,38462
Sensor_board_1,1685659549419764000,63406,13400
Sensor_board_1,1685659549446476000,31450,63281
Sensor_board_1,1685659549471247000,55773,15700
Sensor_board_1,1685659549498094000,47152,13575
Sensor_board_1,1685659549522684000,28711,50040
Sensor_board_1,1685659549547850000,24564,26957
Sensor_board_1,1685659549571670000,19543,65282
Sensor_board_1,1685659549596757000,7577,20841
Sensor_board_1,1685659549620641000,13731,11798
Sensor_board_1,1685659549643516000,63083,22137
Sensor_board_1,1685659549665579000,21890,24683
Sensor_board_1,1685659549687651000,35643,19557
Sensor_board_1,1685659549715809000,39733,59487
Sensor_board_1,1685659549739607000,43393,37376
Sensor_board_1,1685659549761611000,61668,59674
Sensor_board_1,1685659549786867000,16700,32020
Sensor_board_1,1685659549809818000,34544,17241
Sensor_board_1,1685659549835192000,18052,47210
Sensor_board_1,1685659549859380000,53126,64374
Sensor_board_1,1685659549882829000,34277,37899
Sensor_board_1,1685659549910681000,46906,36906
Sensor_board_1,1685659549936866000,46623,4164
Sensor_board_1,1685659549960681000,56302,43302
Sensor_board_1,1685659549988053000,38509,18703
Sensor_board_1,1685659550028972000,64139,2104
Sensor_board_1,1685659550052790000,6542,53785
Sensor_board_1,1685659550083425000,43922,1888
Sensor_board_1,1685659550108671000,49888,52549
Sensor_board_1,1685659550132656000,5622,35452
Sensor_board_1,1685659550158051000,55618,54899
Sensor_board_1,1685659550190661000,54199,37947
Sensor_board_1,1685659550215234000,3460,24363
Sensor_board_1,1685659550240601000,45107,58456
Sensor_board_1,1685659550264715000,5325,20519
Sensor_board_1,1685659550290938000,44274,11641
Sensor_board_1,1685659550316195000,4549,36123
Sensor_board_1,1685659550342294000,4887,10500
Sensor_board_1,1685659550369418000,23893,95
Sensor_board_1,1685659550393326000,38695,43038
Sensor_board_1,1685659550417726000,35546,30318
Sensor_board_1,1685659550442683000,58713,35185
Sensor_board_1,1685659550467326000,31828,7172
Sensor_board_1,1685659550491169000,61977,49959
Sensor_board_1,1685659550516659000,41572,53815
Sensor_board_1,1685659550540723000,29532,57911
Sensor_board_1,1685659550564715000,3279,615
Sensor_board_1,1685659550591911000,33902,29031
Sensor_board_1,1685659550615790000,14330,41548
Sensor_board_1,1685659550640745000,54801,15949
Sensor_board_1,1685659550664594000,32899,49665
Sensor_board_1,1685659550687707000,62554,46960
Sensor_board_1,1685659550711768000,15105,11808
Sensor_board_1,1685659550735771000,47760,48428
Sensor_board_1,1685659550760870000,17256,7002
Sensor_board_1,1685659550785688000,48685,49523
Sensor_board_1,1685659550809827000,13764,30801
Sensor_board_1,1685659550837228000,6456,53533
Sensor_board_1,1685659550862744000,49377,43790
Sensor_board_1,1685659550886603000,22704,32
Sensor_board_1,1685659550910630000,65299,37235
Sensor_board_1,1685659550933583000,35606,42011
Sensor_board_1,1685659550961403000,8015,1645
Sensor_board_1,1685659550983237000,43668,2680
Sensor_board_1,1685659551003667000,53476,36684
Sensor_board_1,1685659551023461000,51347,57950
Sensor_board_1,1685659551045797000,37428,3450
Sensor_board_1,1685659551069801000,11809,26722
Sensor_board_1,1685659551094152000,43214,28433
Sensor_board_1,1685659551117999000,40961,38268
Sensor_board_1,1685659551145357000,52272,57192
Sensor_board_1,1685659551169376000,60292,50030
Sensor_board_1,1685659551194475000,52330,30837
Sensor_board_1,1685659551219174000,54467,10772
Sensor_board_1,1685659551245618000,64255,39962
Sensor_board_1,1685659551271795000,18131,61802
Sensor_board_1,1685659551298306000,16934,5147
Sensor_board_1,1685659551323872000,12512,21319
Sensor_board_1,1685659551348011000,15532,44826
Sensor_board_1,1685659551372768000,49093,58911
Sensor_board_1,1685659551396882000,18072,62805
Sensor_board_1,1685659551424577000,32622,29223
Sensor_board_1,1685659551448939000,54243,11572
Sensor_board_1,1685659551474951000,20373,42280
Sensor_board_1,1685659551500885000,36312,46599
Sensor_board_1,1685659551523592000,54566,61702
Sensor_board_1,1685659551548671000,47189,12666
Sensor_board_1,1685659551573784000,65188,38753
Sensor_board_1,1685659551598238000,50359,3938
Sensor_board_1,1685659551629648000,61426,28501
Sensor_board_1,1685659551653724000,33256,28260
Sensor_board_1,1685659551676118000,1969,35381
Sensor_board_1,1685659551698230000,57213,32886
Sensor_board_1,1685659551722084000,44485,6403
Sensor_board_1,1685659551745279000,36512,15964
Sensor_board_1,1685659551768947000,19831,8211
Sensor_board_1,1685659551793888000,52671,49153
Sensor_board_1,1685659551819367000,49969,56325
Sensor_board_1,1685659551845526000,63438,2387
Sensor_board_1,1685659551872498000,55734,60685
Sensor_board_1,1685659551898205000,7385,62253
Sensor_board_1,1685659551924261000,8810,4734
Sensor_board_1,1685659551949923000,45944,64629
Sensor_board_1,1685659551974753000,32868,15104
Sensor_board_1,1685659552000115000,5005,44079
Sensor_board_1,1685659552024689000,22723,58747
Sensor_board_1,1685659552048838000,43335,5155
Sensor_board_1,1685659552073825000,41531,18459
Sensor_board_1,1685659552097831000,12617,2077
Sensor_board_1,1685659552124728000,23398,10530
Sensor_board_1,1685659552151882000,61144,34905
Sensor_board_1,1685659552175755000,56853,10036
Sensor_board_1,1685659552201832000,65002,39953
Sensor_board_1,1685659552227930000,6628,2565
Sensor_board_1,1685659552251642000,10408,19249
Sensor_board_1,1685659552275122000,27526,34830
Sensor_board_1,1685659552300896000,12237,39462
Sensor_board_1,1685659552325899000,61381,54094
Sensor_board_1,1685659552351550000,1658,63266
Sensor_board_1,1685659552377360000,16033,24697
Sensor_board_1,1685659552402387000,35861,33634
Sensor_board_1,1685659552425569000,38801,15724
Sensor_board_1,1685659552451247000,17409,64078
Sensor_board_1,1685659552475898000,20245,30283
Sensor_board_1,1685659552500570000,52133,17449
Sensor_board_1,1685659552524597000,51169,38747
Sensor_board_1,1685659552547577000,7665,19015
Sensor_board_1,1685659552571630000,37881,50752
Sensor_board_1,1685659552595852000,21174,15907
Sensor_board_1,1685659552619744000,2883,784
Sensor_board_1,1685659552648018000,17571,47893
Sensor_board_1,1685659552672773000,9798,22038
Sensor_board_1,1685659552696657000,30963,12081
Sensor_board_1,1685659552720680000,27372,20045
Sensor_board_1,1685659552747139000,3256,38215
Sensor_board_1,1685659552772603000,45918,64563
Sensor_board_1,1685659552799348000,30819,21077
Sensor_board_1,1685659552824850000,2908,58213
Sensor_board_1,1685659552855599000,52461,36617
Sensor_board_1,1685659552880740000,5210,11131
Sensor_board_1,1685659552907460000,17292,55619
Sensor_board_1,1685659552931696000,3725,10256
Sensor_board_1,1685659552956026000,26816,55577
Sensor_board_1,1685659552980627000,33355,22096
Sensor_board_1,1685659553004576000,37515,28010
Sensor_board_1,1685659553028856000,47266,38211
Sensor_board_1,1685659553051537000,39938,55560
Sensor_board_1,1685659553075610000,18120,39433
Sensor_board_1,1685659553098761000,26664,12288
Sensor_board_1,1685659553122544000,21820,313
Sensor_board_1,1685659553146719000,10591,58677
Sensor_board_1,1685659553169917000,10782,57464
Sensor_board_1,1685659553195869000,2333,63807
Sensor_board_1,1685659553220903000,35028,31599
Sensor_board_1,1685659553243747000,1528,3407
Sensor_board_1,1685659553268434000,12350,20782
Sensor_board_1,1685659553292791000,21684,33653
Sensor_board_1,1685659553317030000,1507,13896
Sensor_board_1,1685659553341763000,39674,37729
Sensor_board_1,1685659553365594000,25645,1323
Sensor_board_1,1685659553389745000,57978,17980
Sensor_board_1,1685659553413834000,61267,25450
Sensor_board_1,1685659553440440000,45063,42261
Sensor_board_1,1685659553464763000,41783,23867
Sensor_board_1,1685659553487708000,18397,34655
Sensor_board_1,1685659553511663000,23567,29535
Sensor_board_1,1685659553536726000,1910,42095
Sensor_board_1,1685659553560676000,59485,21778
Sensor_board_1,1685659553584626000,49402,3429
Sensor_board_1,1685659553607801000,38528,36680
Sensor_board_1,1685659553631642000,54159,26404
Sensor_board_1,1685659553654826000,18308,1062
Sensor_board_1,1685659553678649000,42456,28965
Sensor_board_1,1685659553702661000,1545,1622
Sensor_board_1,1685659553726533000,46317,26917
Sensor_board_1,1685659553750758000,47980,24333
Sensor_board_1,1685659553774757000,40662,16898
Sensor_board_1,1685659553801772000,883,3863
Sensor_board_1,1685659553826868000,23983,43845
Sensor_board_1,1685659553852716000,24779,55556
Sensor_board_1,1685659553878748000,36749,8571
Sensor_board_1,1685659553903889000,18629,60526
Sensor_board_1,1685659553935896000,28429,41766
Sensor_board_1,1685659553961763000,66,34841
Sensor_board_1,1685659553985748000,11456,56071
Sensor_board_1,1685659554011112000,37180,29480
Sensor_board_1,1685659554038490000,52929,53344
Sensor_board_1,1685659554063739000,10914,54366
Sensor_board_1,1685659554088766000,12025,54644
Sensor_board_1,1685659554116502000,21744,61012
Sensor_board_1,1685659554140948000,47971,46423
Sensor_board_1,1685659554169419000,16790,12296
Sensor_board_1,1685659554195980000,63330,59000
Sensor_board_1,1685659554220702000,49709,3195
Sensor_board_1,1685659554244560000,14692,31563
Sensor_board_1,1685659554268540000,53500,7033
Sensor_board_1,1685659554290978000,25008,31524
Sensor_board_1,1685659554313634000,59199,44049
Sensor_board_1,1685659554337780000,59153,25981
Sensor_board_1,1685659554363014000,4533,59221
Sensor_board_1,1685659554387103000,58779,8502
Sensor_board_1,1685659554416281000,3122,54098
Sensor_board_1,1685659554473879000,59617,50293
Sensor_board_1,1685659554503008000,42036,35367
Sensor_board_1,1685659554526999000,65357,41229
Sensor_board_1,1685659554551034000,56788,60454
Sensor_board_1,1685659554573698000,25673,50963
Sensor_board_1,1685659554595554000,28362,59689
Sensor_board_1,1685659554618771000,27949,53879
Sensor_board_1,1685659554641516000,65017,4221
Sensor_board_1,1685659554663557000,42999,22285
Sensor_board_1,1685659554685787000,24844,21828
Sensor_board_1,1685659554709782000,37023,49016
Sensor_board_1,1685659554732482000,35236,13118
Sensor_board_1,1685659554756714000,61720,6220
Sensor_board_1,1685659554780621000,61138,4984
Sensor_board_1,1685659554804669000,8555,46357
Sensor_board_1,1685659554829054000,18565,49248
Sensor_board_1,1685659554852841000,65185,50194
Sensor_board_1,1685659554880460000,1512,59482
Sensor_board_1,1685659554904942000,45088,23916
Sensor_board_1,1685659554929884000,34223,45886
Sensor_board_1,1685659554953780000,16011,13080
Sensor_board_1,1685659554980413000,21178,34074
Sensor_board_1,1685659555005837000,39487,1284
Sensor_board_1,1685659555030759000,5723,25911
Sensor_board_1,1685659555058099000,32000,4682
Sensor_board_1,1685659555081888000,4759,46889
Sensor_board_1,1685659555109591000,60027,46202
Sensor_board_1,1685659555135323000,15641,29301
Sensor_board_1,1685659555162018000,41769,62560
Sensor_board_1,1685659555185833000,24110,11037
Sensor_board_1,1685659555212867000,15609,49009
Sensor_board_1,1685659555240315000,51527,7037
Sensor_board_1,1685659555264766000,1730,37673
Sensor_board_1,1685659555288627000,46529,31354
Sensor_board_1,1685659555313538000,26381,29039
Sensor_board_1,1685659555338309000,2462,16501
Sensor_board_1,1685659555365661000,43355,30019
Sensor_board_1,1685659555394606000,41900,24394
Sensor_board_1,1685659555423540000,29084,19828
Sensor_board_1,1685659555448022000,28841,14461
Sensor_board_1,1685659555473074000,25107,15112
Sensor_board_1,1685659555496918000,24437,4374
Sensor_board_1,1685659555523201000,15902,32045
Sensor_board_1,1685659555547182000,17991,10366
Sensor_board_1,1685659555572805000,14076,43850
Sensor_board_1,1685659555596869000,40118,63102
Sensor_board_1,1685659555621920000,57542,36922
Sensor_board_1,1685659555648407000,39516,21808
Sensor_board_1,1685659555672022000,62951,16142
Sensor_board_1,1685659555695156000,54540,17503
Sensor_board_1,1685659555716966000,24521,4386
Sensor_board_1,1685659555737638000,7166,54032
Sensor_board_1,1685659555759752000,19948,19554
Sensor_board_1,1685659555781085000,23926,3443
Sensor_board_1,1685659555806314000,28430,2114
Sensor_board_1,1685659555832353000,3314,31323
Sensor_board_1,1685659555857686000,63748,13112
Sensor_board_1,1685659555885465000,51564,48963
Sensor_board_1,1685659555911633000,6462,13346
Sensor_board_1,1685659555936861000,39734,32610
Sensor_board_1,1685659555960789000,36525,46904
Sensor_board_1,1685659555986079000,37028,10321
Sensor_board_1,1685659556012267000,37891,25137
Sensor_board_1,1685659556040573000,28569,49493
Sensor_board_1,1685659556067824000,63815,55674
Sensor_board_1,1685659556093916000,63163,10337
Sensor_board_1,1685659556122714000,25840,4448
Sensor_board_1,1685659556145722000,38097,25644
Sensor_board_1,1685659556169959000,10672,28009
Sensor_board_1,1685659556195790000,47430,53847
Sensor_board_1,1685659556222800000,31443,30334
Sensor_board_1,1685659556246783000,52948,63831
Sensor_board_1,1685659556270569000,27205,62783
Sensor_board_1,1685659556293687000,38503,18267
Sensor_board_1,1685659556319923000,48615,17944
Sensor_board_1,1685659556345016000,61125,58395
Sensor_board_1,1685659556368773000,54271,26137
Sensor_board_1,1685659556395559000,22245,55553
Sensor_board_1,1685659556420435000,27872,12853
Sensor_board_1,1685659556447749000,46468,57202
Sensor_board_1,1685659556474376000,45150,21881
Sensor_board_1,1685659556498243000,5100,34160
Sensor_board_1,1685659556524317000,14611,7801
Sensor_board_1,1685659556549192000,49333,9745
Sensor_board_1,1685659556573809000,1128,23561
Sensor_board_1,1685659556599738000,30530,64032
Sensor_board_1,1685659556623807000,29032,46207
Sensor_board_1,1685659556649373000,22418,1039
Sensor_board_1,1685659556675304000,29504,59241
Sensor_board_1,1685659556702131000,59049,39524
Sensor_board_1,1685659556727938000,807,23847
Sensor_board_1,1685659556753039000,62369,42349
Sensor_board_1,1685659556780276000,2396,31774
Sensor_board_1,1685659556805700000,0,25429
Sensor_board_1,1685659556827953000,59619,43544
Sensor_board_1,1685659556851206000,37480,33648
Sensor_board_1,1685659556878036000,32293,43306
Sensor_board_1,1685659556906345000,22575,59489
Sensor_board_1,1685659556930919000,57936,38934
Sensor_board_1,1685659556954894000,58715,38421
Sensor_board_1,1685659556978502000,26170,60537
Sensor_board_1,1685659557002148000,29044,5404
Sensor_board_1,1685659557026815000,44548,53793
Sensor_board_1,1685659557051788000,37624,46932
Sensor_board_1,1685659557075032000,46734,6225
Sensor_board_1,1685659557099682000,29878,1288
Sensor_board_1,1685659557123795000,19616,18258
Sensor_board_1,1685659557151755000,14708,9218
Sensor_board_1,1685659557178651000,6600,33407
Sensor_board_1,1685659557204533000,64323,16463
Sensor_board_1,1685659557229943000,14525,2904
Sensor_board_1,1685659557254847000,31598,21287
Sensor_board_1,1685659557279817000,33940,18691
Sensor_board_1,1685659557303790000,28095,58912
Sensor_board_1,1685659557328836000,48985,62492
Sensor_board_1,1685659557352656000,63830,26146
Sensor_board_1,1685659557376646000,21588,40205
Sensor_board_1,1685659557398731000,12393,14378
Sensor_board_1,1685659557422708000,3479,47637
Sensor_board_1,1685659557446692000,37335,64091
Sensor_board_1,1685659557469756000,55698,540
Sensor_board_1,1685659557492712000,21521,45419
Sensor_board_1,1685659557516771000,53942,24408
Sensor_board_1,1685659557541852000,9981,34659
Sensor_board_1,1685659557570514000,11153,6428
Sensor_board_1,1685659557597566000,46339,13122
Sensor_board_1,1685659557624566000,29352,31500
Sensor_board_1,1685659557650569000,40898,27217
Sensor_board_1,1685659557676504000,1654,43631
Sensor_board_1,1685659557704506000,4431,10282
Sensor_board_1,1685659557730187000,15267,50489
Sensor_board_1,1685659557755984000,28388,56872
Sensor_board_1,1685659557779834000,41036,46635
Sensor_board_1,1685659557803331000,62823,18261
Sensor_board_1,1685659557826817000,60427,52000
Sensor_board_1,1685659557849763000,62613,14650
Sensor_board_1,1685659557873741000,23895,43529
Sensor_board_1,1685659557898845000,5398,18977
Sensor_board_1,1685659557923767000,60898,63089
Sensor_board_1,1685659557946849000,15168,58208
Sensor_board_1,1685659557971239000,3673,58668
Sensor_board_1,1685659557994888000,39330,28191
Sensor_board_1,1685659558020023000,36932,1538
Sensor_board_1,1685659558047027000,10782,28537
Sensor_board_1,1685659558071870000,7460,44094
Sensor_board_1,1685659558095851000,39365,9577
Sensor_board_1,1685659558117906000,14927,7439
Sensor_board_1,1685659558140824000,52453,33856
Sensor_board_1,1685659558163936000,44905,30469
Sensor_board_1,1685659558187971000,60702,36642
Sensor_board_1,1685659558212828000,51476,49479
Sensor_board_1,1685659558237614000,43870,61705
Sensor_board_1,1685659558261705000,10400,12107
Sensor_board_1,1685659558285728000,57780,28270
Sensor_board_1,1685659558309574000,25811,621
Sensor_board_1,1685659558332518000,41583,63497
Sensor_board_1,1685659558354573000,15659,15389
Sensor_board_1,1685659558377641000,44094,52491
Sensor_board_1,1685659558401673000,5063,25908
Sensor_board_1,1685659558425647000,61207,56703
Sensor_board_1,1685659558449730000,52635,41805
Sensor_board_1,1685659558473781000,26816,52570
Sensor_board_1,1685659558500610000,31515,31315
Sensor_board_1,1685659558526368000,61113,54121
Sensor_board_1,1685659558551659000,3170,39218
Sensor_board_1,1685659558577432000,62411,61200
Sensor_board_1,1685659558604829000,19854,34364
Sensor_board_1,1685659558633424000,26020,14118
Sensor_board_1,1685659558657061000,63646,7972
Sensor_board_1,1685659558680781000,50646,1145
Sensor_board_1,1685659558707377000,21795,25902
Sensor_board_1,1685659558732173000,22653,16146
Sensor_board_1,1685659558755842000,45958,62275
Sensor_board_1,1685659558780854000,314,34615
Sensor_board_1,1685659558807470000,10670,34901
Sensor_board_1,1685659558834157000,36020,20793
Sensor_board_1,1685659558860357000,44911,2879
Sensor_board_1,1685659558884376000,30632,11128
Sensor_board_1,1685659558912139000,44602,12602
Sensor_board_1,1685659558940875000,50681,26964
Sensor_board_1,1685659558967894000,8396,33287
Sensor_board_1,1685659558994944000,50855,45837
Sensor_board_1,1685659559020017000,13497,26457
Sensor_board_1,1685659559045418000,20935,24079
Sensor_board_1,1685659559070129000,37783,7480
Sensor_board_1,1685659559094013000,4885,26435
Sensor_board_1,1685659559117949000,23009,9760
Sensor_board_1,1685659559141948000,12215,11638
Sensor_board_1,1685659559166214000,3742,17735
Sensor_board_1,1685659559189943000,57102,19053
Sensor_board_1,1685659559214028000,36392,54025
Sensor_board_1,1685659559242051000,8030,3931
Sensor_board_1,1685659559268622000,21426,6939
Sensor_board_1,1685659559293947000,30242,47899
Sensor_board_1,1685659559318962000,12723,47663
Sensor_board_1,1685659559342906000,44517,24408
Sensor_board_1,1685659559365828000,61663,33122
Sensor_board_1,1685659559389817000,24449,34633
Sensor_board_1,1685659559415622000,59667,2866
Sensor_board_1,1685659559443588000,9952,16708
Sensor_board_1,1685659559469031000,26023,50027
Sensor_board_1,1685659559494933000,63529,23342
Sensor_board_1,1685659559522401000,19746,32355
Sensor_board_1,1685659559550838000,63341,56418
Sensor_board_1,1685659559619237000,62084,40045
Sensor_board_1,1685659559643931000,38593,36679
Sensor_board_1,1685659559669251000,18736,8318
Sensor_board_1,1685659559693124000,42468,22124
Sensor_board_1,1685659559715816000,29852,3879
Sensor_board_1,1685659559738638000,51602,772
Sensor_board_1,1685659559760757000,9357,11546
Sensor_board_1,1685659559784638000,8672,6666
Sensor_board_1,1685659559807767000,35593,41759
Sensor_board_1,1685659559831780000,14187,29002
Sensor_board_1,1685659559856988000,3904,23607
Sensor_board_1,1685659559881918000,4777,8258
Sensor_board_1,1685659559907324000,14169,2616
Sensor_board_1,1685659559931870000,49084,51263
Sensor_board_1,1685659559957041000,59918,14162
Sensor_board_1,1685659559981229000,49475,61513
Sensor_board_1,1685659560007078000,55282,34921
Sensor_board_1,1685659560031932000,34801,14864
Sensor_board_1,1685659560055131000,9834,37936
Sensor_board_1,1685659560078671000,58659,53563
Sensor_board_1,1685659560101177000,27927,7016
Sensor_board_1,1685659560124687000,15245,19305
Sensor_board_1,1685659560151446000,50732,26939
Sensor_board_1,1685659560176612000,59142,17977
Sensor_board_1,1685659560203325000,29633,39530
Sensor_board_1,1685659560228401000,32238,39237
Sensor_board_1,1685659560253245000,40818,55357
Sensor_board_1,1685659560279493000,41534,8254
Sensor_board_1,1685659560307259000,36240,56408
Sensor_board_1,1685659560330758000,52829,55088
Sensor_board_1,1685659560358274000,29499,30839
Sensor_board_1,1685659560383980000,3009,17249
Sensor_board_1,1685659560409811000,29559,9585
Sensor_board_1,1685659560433654000,8612,43811
Sensor_board_1,1685659560460297000,30065,3591
Sensor_board_1,1685659560484864000,45539,23664
Sensor_board_1,1685659560512633000,28997,48937
Sensor_board_1,1685659560539526000,14401,28961
Sensor_board_1,1685659560565554000,10856,65300
Sensor_board_1,1685659560587984000,25015,15927
Sensor_board_1,1685659560610034000,25541,62070
Sensor_board_1,1685659560635948000,2221,62729
Sensor_board_1,1685659560663469000,11259,38686
Sensor_board_1,1685659560705602000,18931,13364
Sensor_board_1,1685659560728832000,61339,59000
Sensor_board_1,1685659560754135000,12895,58158
Sensor_board_1,1685659560779205000,52716,31861
Sensor_board_1,1685659560803882000,48657,58137
Sensor_board_1,1685659560829525000,62653,17270
Sensor_board_1,1685659560857304000,5594,6005
Sensor_board_1,1685659560882962000,33244,46966
Sensor_board_1,1685659560903434000,35203,57945
Sensor_board_1,1685659560926133000,55209,41234
Sensor_board_1,1685659560947145000,20595,24851
Sensor_board_1,1685659560969965000,44758,39236
Sensor_board_1,1685659560993897000,43563,11023
Sensor_board_1,1685659561016373000,49827,10069
Sensor_board_1,1685659561039982000,46258,56957
Sensor_board_1,1685659561064011000,52134,58972
Sensor_board_1,1685659561087907000,6791,54617
Sensor_board_1,1685659561111652000,42647,53055
Sensor_board_1,1685659561135685000,29396,49211
Sensor_board_1,1685659561160020000,22769,20094
Sensor_board_1,1685659561186681000,29974,822
Sensor_board_1,1685659561210795000,8752,24439
Sensor_board_1,1685659561231729000,28871,64307
Sensor_board_1,1685659561257803000,5576,779
Sensor_board_1,1685659561283654000,20640,62842
Sensor_board_1,1685659561307671000,46540,44376
Sensor_board_1,1685659561330536000,62847,51982
Sensor_board_1,1685659561354361000,64930,1304
Sensor_board_1,1685659561378697000,9248,2151
Sensor_board_1,1685659561402526000,53206,50194
Sensor_board_1,1685659561425628000,51158,50180
Sensor_board_1,1685659561449632000,33422,31070
Sensor_board_1,1685659561474655000,59765,1887
Sensor_board_1,1685659561497542000,50773,43344
Sensor_board_1,1685659561519606000,35200,25915
Sensor_board_1,1685659561545518000,13880,17711
Sensor_board_1,1685659561570588000,8331,47625
Sensor_board_1,1685659561594606000,39244,38745
Sensor_board_1,1685659561620392000,22207,18974
Sensor_board_1,1685659561645459000,2653,20054
Sensor_board_1,1685659561668677000,6981,34573
Sensor_board_1,1685659561695783000,60089,35368
Sensor_board_1,1685659561719506000,52683,33348
Sensor_board_1,1685659561741543000,64657,9027
Sensor_board_1,1685659561765510000,33560,50254
Sensor_board_1,1685659561788847000,19929,50242
Sensor_board_1,1685659561815093000,52029,36608
Sensor_board_1,1685659561838659000,29649,53631
Sensor_board_1,1685659561862738000,37776,34893
Sensor_board_1,1685659561886561000,38091,45370
Sensor_board_1,1685659561910642000,28183,56326
Sensor_board_1,1685659561936472000,3085,22822
